20250919 145600;6699.75;6699.75;6695.5;6696.75;3539
20250919 145700;6696.75;6699.75;6696;6699.75;2536
20250919 145800;6699.75;6700.25;6697.5;6699;1923
20250919 145900;6699;6699.25;6698;6698.75;911
20250919 150000;6698.75;6700;6698.75;6699.25;979
20250919 150100;6699.5;6702.25;6699.5;6702;2663
20250919 150200;6702.25;6703.25;6699.25;6700.25;2416
20250919 150300;6700;6700.75;6697.5;6698.25;1876
20250919 150400;6698;6698.5;6696.5;6697;1612
20250919 150500;6697;6697.25;6695.5;6695.75;1609
20250919 150600;6695.75;6696.75;6694.25;6695.75;2007
20250919 150700;6695.75;6696;6694;6695;1142
20250919 150800;6695.25;6696.75;6694.75;6695.75;988
20250919 150900;6695.75;6696;6694.25;6695.25;875
20250919 151000;6695;6696;6694.5;6695.25;728
20250919 151100;6695;6696.25;6693.25;6694.5;2380
20250919 151200;6694.5;6695;6693;6693.5;1193
20250919 151300;6693.5;6695;6692.5;6694.75;1669
20250919 151400;6694.75;6696;6694;6694;1626
20250919 151500;6694.25;6694.25;6693.25;6693.75;1340
20250919 151600;6694;6694.75;6692.5;6693.75;1242
20250919 151700;6693.75;6694;6692;6693.25;1476
20250919 151800;6693.25;6694.25;6693;6693;1354
20250919 151900;6692.75;6694;6692;6692.25;1094
20250919 152000;6692.25;6694.25;6692.25;6693.75;1063
20250919 152100;6693.75;6695.25;6693.5;6694.25;1882
20250919 152200;6694.25;6695.25;6692.25;6692.5;1403
20250919 152300;6692.5;6692.75;6690.75;6691;2191
20250919 152400;6691.25;6693.75;6690;6693.75;4578
20250919 152500;6693.5;6697.25;6693.25;6695;7612
20250919 152600;6694.75;6695.5;6692.25;6693.25;1997
20250919 152700;6693;6693.75;6690.5;6691.25;1741
20250919 152800;6691.5;6692;6690.5;6690.5;1017
20250919 152900;6690.75;6691.5;6690;6691.5;1391
20250919 153000;6691.25;6691.75;6690.75;6691.25;818
20250919 153100;6691;6691;6687.25;6688.5;4592
20250919 153200;6688.75;6689;6687.25;6688;1712
20250919 153300;6688;6688.5;6687.25;6688.25;1187
20250919 153400;6688.25;6690.25;6688;6689.5;2088
20250919 153500;6689.5;6690.5;6688.25;6690.25;1376
20250919 153600;6690;6691.25;6689;6690.5;1618
20250919 153700;6690.25;6692;6689.5;6691;1483
20250919 153800;6690.75;6692.75;6690.5;6692.25;1312
20250919 153900;6692.5;6692.5;6691;6691.25;974
20250919 154000;6691.25;6692.5;6690.75;6690.75;993
20250919 154100;6691;6692.5;6691;6692.25;892
20250919 154200;6692.25;6694.25;6691.75;6694;2253
20250919 154300;6694.25;6695.5;6694.25;6695;2299
20250919 154400;6695;6696.25;6694.75;6695.5;1470
20250919 154500;6695.75;6696.75;6694.25;6694.25;1706
20250919 154600;6694.25;6695.25;6694.25;6694.75;1144
20250919 154700;6694.75;6695;6693.5;6694.75;1772
20250919 154800;6694.5;6694.75;6693.5;6694.75;1060
20250919 154900;6694.75;6696.25;6694.5;6695.25;1461
20250919 155000;6695.5;6696.25;6694.75;6695.5;874
20250919 155100;6695.5;6696;6695;6696;607
20250919 155200;6696;6697;6695.75;6697;1334
20250919 155300;6697;6697.75;6696.5;6697.25;1155
20250919 155400;6697.5;6698;6697;6697.75;1035
20250919 155500;6697.75;6699.75;6697.5;6699.25;2153
20250919 155600;6699.25;6699.5;6697.25;6698;1868
20250919 155700;6698.25;6699;6697.5;6698.75;866
20250919 155800;6698.5;6700;6698.5;6699.5;879
20250919 155900;6699.5;6700;6699;6700;855
20250919 160000;6700;6700;6699;6700;854
20250919 160100;6699.75;6701;6699.5;6700.75;2080
20250919 160200;6700.75;6702.5;6700.75;6701.5;2653
20250919 160300;6701.75;6703.25;6701.25;6703;1482
20250919 160400;6703;6704;6702.75;6703.75;2322
20250919 160500;6703.75;6705.25;6703.5;6704.25;3017
20250919 160600;6704.25;6705;6703.75;6704;1572
20250919 160700;6704.25;6705;6703.5;6704.25;1343
20250919 160800;6704.5;6705.5;6704.5;6705.25;1415
20250919 160900;6705.5;6706.25;6705.25;6705.5;1485
20250919 161000;6705.5;6706.25;6704.25;6704.25;1486
20250919 161100;6704.5;6706.5;6704.5;6706;1397
20250919 161200;6706.25;6708;6706.25;6706.75;2352
20250919 161300;6706.75;6707;6705.25;6705.5;1561
20250919 161400;6705.5;6706;6704.5;6705.5;1082
20250919 161500;6705.5;6707.25;6705.5;6707;1152
20250919 161600;6707;6707.75;6706.25;6706.75;1451
20250919 161700;6706.75;6708.25;6706.25;6708;1335
20250919 161800;6708;6708.25;6707.25;6707.25;909
20250919 161900;6707.5;6708.25;6707;6708;1127
20250919 162000;6708;6708.75;6707.5;6708.5;1200
20250919 162100;6708.25;6709;6707.75;6708.5;1297
20250919 162200;6708.5;6708.75;6707.5;6708;1100
20250919 162300;6708.25;6710;6707.5;6709.75;1723
20250919 162400;6709.75;6711.25;6709.25;6710.75;2582
20250919 162500;6710.5;6710.5;6709.5;6709.75;1123
20250919 162600;6709.75;6710;6708.75;6709;1377
20250919 162700;6709;6710.25;6709;6710;1116
20250919 162800;6710;6710.25;6709.25;6710;562
20250919 162900;6709.5;6710.25;6708.75;6709.25;855
20250919 163000;6709.25;6709.5;6708.5;6709.25;1409
20250919 163100;6709.25;6710;6708.75;6709.5;1145
20250919 163200;6709.75;6709.75;6707.75;6707.75;1432
20250919 163300;6707.75;6708.5;6706.5;6707;1673
20250919 163400;6706.75;6707.5;6705.75;6706;2003
20250919 163500;6706;6707.25;6705.75;6707;733
20250919 163600;6707;6709.5;6706.75;6709;1623
20250919 163700;6709;6709.5;6708.25;6708.75;705
20250919 163800;6708.75;6709;6707.75;6707.75;821
20250919 163900;6707.75;6708.25;6707.5;6707.75;333
20250919 164000;6707.75;6708;6707;6707.75;601
20250919 164100;6707.5;6709;6707.5;6708.75;928
20250919 164200;6708.5;6710.25;6708.5;6709.75;1295
20250919 164300;6709.5;6710;6708.75;6708.75;944
20250919 164400;6708.75;6710.25;6708.75;6710;502
20250919 164500;6710;6710.5;6709.75;6710.5;428
20250919 164600;6710.5;6710.75;6709.75;6709.75;714
20250919 164700;6709.75;6710.25;6709.25;6709.5;670
20250919 164800;6709.5;6711;6709;6710.75;793
20250919 164900;6710.75;6712.25;6710.5;6711.75;3534
20250919 165000;6711.75;6711.75;6710;6710.25;1150
20250919 165100;6710.25;6710.5;6708.5;6708.75;1379
20250919 165200;6708.75;6709.75;6708.5;6708.5;1271
20250919 165300;6708.5;6709.5;6708.5;6709;576
20250919 165400;6709;6710.25;6709;6709.75;641
20250919 165500;6710;6710.25;6709.25;6709.5;507
20250919 165600;6709.25;6709.75;6708.75;6709.25;642
20250919 165700;6709.25;6710;6709.25;6709.5;452
20250919 165800;6709.75;6710;6708.5;6709;431
20250919 165900;6709;6709.75;6709;6709.25;575
20250919 170000;6709.25;6710.25;6709.25;6710;501
20250919 170100;6710.25;6711;6709.5;6710.75;1116
20250919 170200;6710.75;6711.25;6710.5;6710.5;727
20250919 170300;6710.75;6711.25;6710.5;6711;469
20250919 170400;6710.75;6711;6710;6710;388
20250919 170500;6710;6710.5;6709.75;6710;328
20250919 170600;6710.25;6710.5;6709;6709.25;804
20250919 170700;6709.5;6710;6709;6709.25;518
20250919 170800;6709.5;6709.5;6708.5;6709;618
20250919 170900;6708.75;6709.25;6708.5;6708.5;386
20250919 171000;6708.75;6709;6707.25;6708;1240
20250919 171100;6707.75;6708;6706.75;6707.25;1131
20250919 171200;6707;6708.75;6706.75;6708.75;1014
20250919 171300;6708.75;6708.75;6708;6708.5;479
20250919 171400;6708.5;6709.25;6708.25;6708.25;555
20250919 171500;6708.25;6709.25;6708.25;6709.25;405
20250919 171600;6709.25;6709.75;6708.75;6709.75;870
20250919 171700;6709.75;6710;6708.75;6709.25;620
20250919 171800;6709.5;6709.75;6709;6709;499
20250919 171900;6709.25;6709.5;6709;6709.5;609
20250919 172000;6709.25;6709.75;6708.75;6709;338
20250919 172100;6709.25;6709.75;6708.25;6708.75;683
20250919 172200;6709;6710.25;6708.75;6709.75;920
20250919 172300;6709.75;6710.25;6709.25;6709.5;518
20250919 172400;6709.75;6710.25;6709.5;6709.75;379
20250919 172500;6709.5;6710;6709.25;6709.5;248
20250919 172600;6709.75;6709.75;6708.5;6709;408
20250919 172700;6709.25;6709.25;6708;6708.25;495
20250919 172800;6708.25;6708.5;6707.5;6707.75;689
20250919 172900;6707.75;6708.25;6707.25;6708.25;483
20250919 173000;6708;6710;6708;6709.75;974
20250919 173100;6709.75;6711.25;6709.5;6711.25;1488
20250919 173200;6711;6711;6710;6710.75;1195
20250919 173300;6710.75;6711;6710.25;6711;628
20250919 173400;6710.5;6712.75;6710.5;6712.75;2230
20250919 173500;6712.5;6712.75;6711.25;6711.25;1018
20250919 173600;6711.5;6712;6710.75;6711.75;922
20250919 173700;6711.5;6711.75;6710.25;6710.75;635
20250919 173800;6710.75;6711.75;6710.75;6711.75;610
20250919 173900;6711.75;6713;6710.5;6712.75;1250
20250919 174000;6712.5;6712.5;6711.5;6712;668
20250919 174100;6712.25;6713.5;6712.25;6712.25;1423
20250919 174200;6712.5;6712.5;6710.75;6711.25;863
20250919 174300;6711.25;6711.5;6710.5;6711;807
20250919 174400;6711.25;6711.75;6711;6711.25;409
20250919 174500;6711.5;6712.5;6711.5;6712.5;546
20250919 174600;6712.5;6713.5;6712.5;6713.5;1012
20250919 174700;6713.25;6713.5;6712.25;6712.75;853
20250919 174800;6712.5;6712.75;6711.75;6711.75;624
20250919 174900;6711.75;6713;6711.5;6712.75;463
20250919 175000;6712.75;6713;6712.5;6712.75;401
20250919 175100;6713;6714.25;6712.5;6713.75;1696
20250919 175200;6714;6714;6713.25;6713.25;598
20250919 175300;6713.5;6713.5;6712.25;6712.25;927
20250919 175400;6712.25;6712.75;6712;6712.25;568
20250919 175500;6712.25;6712.5;6711.75;6712.25;399
20250919 175600;6712.25;6712.75;6712;6712.75;413
20250919 175700;6712.5;6712.75;6712;6712.5;544
20250919 175800;6712.5;6712.5;6711.25;6711.75;678
20250919 175900;6711.75;6711.75;6710.75;6711.25;820
20250919 180000;6711;6712.25;6711;6712;1128
20250919 180100;6711.75;6712.25;6711;6711;784
20250919 180200;6710.75;6711.25;6710.25;6710.25;853
20250919 180300;6710.75;6712;6710.25;6711.5;1039
20250919 180400;6711.75;6712;6710.75;6711.5;548
20250919 180500;6711.75;6712.5;6711.75;6712.5;593
20250919 180600;6712.5;6712.5;6711.75;6712;364
20250919 180700;6711.75;6712.75;6711.75;6712.25;385
20250919 180800;6712.25;6713;6712;6712;758
20250919 180900;6712;6712;6711.25;6711.5;409
20250919 181000;6711.75;6712.5;6711.5;6712.25;530
20250919 181100;6712;6712.25;6711;6711.75;561
20250919 181200;6711.75;6712;6711;6711.75;533
20250919 181300;6711.75;6712.5;6711.5;6712.25;328
20250919 181400;6712.25;6712.75;6712;6712.25;592
20250919 181500;6712.5;6712.5;6712;6712.25;203
20250919 181600;6712.5;6713.5;6712;6713.5;862
20250919 181700;6713.25;6713.25;6712.25;6712.25;423
20250919 181800;6712.25;6712.5;6711.75;6712;497
20250919 181900;6712;6712.75;6712;6712;229
20250919 182000;6711.75;6712;6710.75;6711.25;794
20250919 182100;6711.25;6712;6711;6711.25;630
20250919 182200;6711.5;6712.75;6711.25;6712.25;659
20250919 182300;6712.25;6712.5;6711.25;6711.5;496
20250919 182400;6711.5;6711.75;6710.5;6711.25;733
20250919 182500;6711.25;6711.25;6709.75;6709.75;1116
20250919 182600;6709.75;6710.25;6709.25;6709.25;1394
20250919 182700;6709.25;6709.5;6708.5;6709;1286
20250919 182800;6709.25;6710.25;6708.75;6709;1036
20250919 182900;6709;6710;6708.75;6710;747
20250919 183000;6710;6711;6710;6710.75;961
20250919 183100;6710.5;6710.75;6709.5;6710.5;552
20250919 183200;6710.5;6710.5;6709.75;6710;480
20250919 183300;6710.25;6712;6709.75;6711.5;773
20250919 183400;6711.75;6713.25;6711.5;6713;1043
20250919 183500;6713;6713.25;6712;6712.5;535
20250919 183600;6712.5;6713.25;6712.25;6713.25;1006
20250919 183700;6713;6714;6712.75;6713;1074
20250919 183800;6713.25;6713.25;6712.5;6713;305
20250919 183900;6713;6713.75;6712.5;6712.5;600
20250919 184000;6712.5;6713.25;6712.5;6713.25;473
20250919 184100;6713;6714;6712.75;6713.5;971
20250919 184200;6713.5;6713.5;6712.5;6713;952
20250919 184300;6713.25;6713.75;6713;6713.5;401
20250919 184400;6713.5;6714.5;6713.5;6713.75;1505
20250919 184500;6714;6714.5;6713.5;6713.5;619
20250919 184600;6713.75;6714;6713.25;6713.5;649
20250919 184700;6713.5;6713.75;6712.5;6713;879
20250919 184800;6713;6713.25;6712;6712.25;527
20250919 184900;6712.25;6712.5;6711.5;6711.75;925
20250919 185000;6711.5;6712.25;6711.25;6712.25;704
20250919 185100;6712.25;6713.25;6711.75;6711.75;1015
20250919 185200;6712;6712.25;6711.25;6711.25;500
20250919 185300;6711.5;6712.25;6711;6711.5;656
20250919 185400;6711.5;6711.75;6711;6711.25;547
20250919 185500;6711.5;6712.75;6711.25;6712.5;579
20250919 185600;6712.5;6713.75;6712.25;6713.25;824
20250919 185700;6713.25;6714.25;6713.25;6713.5;742
20250919 185800;6713.5;6715.25;6713.25;6714.75;1366
20250919 185900;6714.75;6716.5;6714.75;6716;2568
20250919 190000;6716;6717;6715.5;6716.75;1292
20250919 190100;6716.75;6717.5;6716.25;6717;2077
20250919 190200;6717.25;6721.25;6716.75;6719.25;6713
20250919 190300;6719.25;6719.75;6717.75;6718.5;1880
20250919 190400;6718.25;6718.25;6717.25;6717.5;1236
20250919 190500;6717.5;6717.75;6716.75;6717;1023
20250919 190600;6717;6718.25;6716.5;6718;1303
20250919 190700;6718.25;6719;6718;6718.5;889
20250919 190800;6718.25;6718.75;6717.25;6718.25;932
20250919 190900;6718.5;6718.5;6718;6718.25;341
20250919 191000;6718.25;6719.25;6718;6718.75;832
20250919 191100;6718.75;6719.75;6718.5;6719.75;799
20250919 191200;6719.5;6720.75;6719.5;6720.25;1229
20250919 191300;6720.5;6720.75;6719;6719;1035
20250919 191400;6719;6719.25;6718.25;6719;711
20250919 191500;6718.75;6720;6718.75;6719.75;591
20250919 191600;6719.75;6721;6719.75;6720.5;972
20250919 191700;6720.25;6721.75;6720.25;6721.25;1456
20250919 191800;6721.25;6721.25;6719.75;6720.25;923
20250919 191900;6720.25;6721.25;6720;6720.75;714
20250919 192000;6720.75;6721.25;6720.25;6720.5;610
20250919 192100;6720.75;6721;6719.75;6720.75;933
20250919 192200;6720.5;6720.75;6719.75;6720;745
20250919 192300;6720.25;6720.25;6719.5;6719.75;742
20250919 192400;6719.75;6720.5;6719.5;6720;641
20250919 192500;6719.75;6720.25;6719.5;6719.75;428
20250919 192600;6720;6722.25;6719.75;6722;1978
20250919 192700;6722;6723.5;6721.5;6723;2716
20250919 192800;6723.25;6726;6722.5;6725.5;3453
20250919 192900;6725.5;6726.75;6725.25;6725.5;2795
20250919 193000;6725.5;6726.25;6724;6724.25;1960
20250919 193100;6724.25;6725;6722.75;6723;2311
20250919 193200;6723;6723.5;6722.25;6722.5;1008
20250919 193300;6722.25;6724;6722.25;6723.5;1276
20250919 193400;6723.25;6724.5;6723.25;6724;756
20250919 193500;6724;6724.25;6722;6722.5;831
20250919 193600;6722.75;6723;6722;6722.75;1163
20250919 193700;6722.75;6722.75;6721.5;6721.5;911
20250919 193800;6721.5;6722.75;6721.5;6722;1009
20250919 193900;6722;6723;6721.75;6722.25;840
20250919 194000;6722.25;6723;6722;6722.5;545
20250919 194100;6722.5;6722.75;6721.75;6722;963
20250919 194200;6721.75;6722;6720.5;6721.25;1575
20250919 194300;6721.5;6721.75;6720.75;6721.25;709
20250919 194400;6721;6721.5;6720.75;6721;801
20250919 194500;6720.75;6721;6720;6720;1292
20250919 194600;6720;6722.25;6719.75;6722;2737
20250919 194700;6722;6723.75;6721.75;6723.5;1638
20250919 194800;6723.5;6725;6723.25;6725;1742
20250919 194900;6724.75;6724.75;6723;6723.5;1474
20250919 195000;6723.5;6724;6723;6723.75;681
20250919 195100;6724;6727.5;6723.25;6727.5;7207
20250919 195200;6727.25;6728.25;6726;6727.25;2405
20250919 195300;6727.25;6728;6725.25;6725.5;2751
20250919 195400;6725.5;6726.25;6723.75;6726;3253
20250919 195500;6726.25;6729.25;6726;6729;7568
20250919 195600;6729;6731.5;6727.5;6727.5;7142
20250919 195700;6727.75;6729;6725.75;6725.75;2171
20250919 195800;6726;6728;6725.25;6726.5;2448
20250919 195900;6726.75;6727.75;6725.75;6727.5;3257
20250919 200000;6727.5;6727.5;6720.5;6721.75;16853
20250919 200100;6721.5;6723.25;6720.25;6722.5;4924
20250919 200200;6722.75;6723;6721.75;6722.25;1011
20250919 200300;6722.25;6722.25;6721.25;6721.75;996
20250919 200400;6722;6723.75;6721.5;6723.5;743
20250919 200500;6723.5;6724.75;6723;6724.5;734
20250919 200600;6724.25;6724.25;6722;6722.25;917
20250919 200700;6722.25;6722.75;6722;6722;274
20250919 200800;6722;6722.25;6721.25;6721.25;825
20250919 200900;6721.5;6721.75;6720.75;6721;498
20250919 201000;6721.25;6722;6720.75;6721.25;448
20250919 201100;6721.25;6722;6721;6721.5;483
20250919 201200;6721.5;6722.25;6721.25;6722;282
20250919 201300;6722.25;6722.25;6721.25;6721.5;207
20250919 201400;6721.25;6722;6720.75;6720.75;423
20250919 201500;6720.5;6721.5;6720;6721.5;738
20250919 201600;6721.5;6721.5;6719.5;6719.5;541
20250919 201700;6719.5;6719.75;6718.25;6718.75;955
20250919 201800;6718.75;6719;6718;6718.75;473
20250919 201900;6718.75;6719.75;6718.5;6719.5;418
20250919 202000;6719.5;6719.75;6719;6719.75;240
20250919 202100;6719.5;6719.75;6718.75;6719;411
20250919 202200;6718.75;6719;6718.25;6718.5;258
20250919 202300;6718.75;6719.25;6718.25;6719.25;378
20250919 202400;6719.25;6720;6719;6719.5;216
20250919 202500;6719.5;6720;6719.25;6719.75;206
20250919 202600;6719.75;6719.75;6719;6719;186
20250919 202700;6719;6719;6718.5;6718.75;235
20250919 202800;6718.75;6718.75;6718;6718.25;378
20250919 202900;6718;6718.75;6718;6718.5;281
20250919 203000;6718.5;6718.75;6718.25;6718.5;141
20250919 203100;6718.5;6718.75;6718;6718.5;313
20250919 203200;6718.75;6719;6718.25;6719;133
20250919 203300;6719;6719.5;6718.75;6719;271
20250919 203400;6719;6720.5;6718.75;6720.5;382
20250919 203500;6720.75;6721;6720.25;6720.75;448
20250919 203600;6720.75;6720.75;6719.75;6720.25;363
20250919 203700;6720.25;6721;6720;6720.75;250
20250919 203800;6720.5;6721;6720.5;6720.75;208
20250919 203900;6720.5;6720.75;6720.25;6720.75;64
20250919 204000;6720.75;6720.75;6720.5;6720.75;292
20250919 204100;6721;6721.75;6720.75;6721;316
20250919 204200;6721;6721;6720.75;6720.75;119
20250919 204300;6720.75;6721;6720.5;6720.75;456
20250919 204400;6721;6721.5;6720.5;6721.25;365
20250919 204500;6721.25;6721.5;6720.5;6721;713
20250919 204600;6720.75;6721.25;6720.5;6721.25;205
20250919 204700;6721;6721.25;6720.5;6720.5;212
20250919 204800;6720.75;6720.75;6720;6720;212
20250919 204900;6720;6720;6719.25;6719.5;327
20250919 205000;6719.25;6719.5;6718.75;6719;249
20250919 205100;6719;6719;6718.25;6718.25;377
20250919 205200;6718.5;6718.75;6718;6718.75;369
20250919 205300;6718.75;6719.5;6718.75;6719;84
20250919 205400;6719;6719.25;6718.5;6718.75;182
20250919 205500;6718.75;6719.5;6718.75;6718.75;116
20250919 205600;6718.75;6719.75;6718.75;6718.75;1013
20250919 205700;6718.75;6719.5;6718.5;6719;235
20250919 205800;6718.75;6719;6718.75;6718.75;52
20250919 205900;6718.75;6719.25;6718.75;6718.75;87
20250919 210000;6718.75;6719.75;6718.75;6719.75;217
20250919 231200;6719.75;6719.75;6719.75;6719.75;2
20250920 214200;6719.75;6719.75;6719.75;6719.75;1
20250921 115500;6719.75;6719.75;6719.75;6719.75;2
20250921 144000;6719.75;6719.75;6719.75;6719.75;1
20250921 151700;6719.75;6719.75;6719.75;6719.75;1
20250921 220100;6716.25;6720.5;6716;6720;1650
20250921 220200;6720;6721.5;6719.5;6720;783
20250921 220300;6720;6721;6717.25;6717.5;500
20250921 220400;6717.75;6718;6717;6717.25;244
20250921 220500;6717;6717.75;6716.75;6717.5;225
20250921 220600;6717;6717;6715.5;6716.25;522
20250921 220700;6716.25;6716.5;6714.5;6715;529
20250921 220800;6715;6716.25;6714.75;6715.5;424
20250921 220900;6715.5;6717;6715.25;6716.5;393
20250921 221000;6716.75;6716.75;6715;6715.5;252
20250921 221100;6715.25;6715.5;6714.5;6714.75;189
20250921 221200;6714.75;6716;6714.25;6715.75;559
20250921 221300;6715.75;6715.75;6714.75;6714.75;206
20250921 221400;6714.75;6715;6714.25;6714.5;148
20250921 221500;6714.5;6714.75;6714;6714;160
20250921 221600;6714.25;6714.5;6713.75;6714;246
20250921 221700;6714;6714.25;6713;6713.25;405
20250921 221800;6713.25;6714.25;6713;6713.75;300
20250921 221900;6713.5;6713.75;6713;6713.25;102
20250921 222000;6713.5;6714;6713;6713.5;132
20250921 222100;6713.25;6714.5;6713.25;6713.75;280
20250921 222200;6713.75;6713.75;6712.75;6713;237
20250921 222300;6713;6713.25;6712.25;6713;186
20250921 222400;6712.75;6713.75;6712.75;6713.75;219
20250921 222500;6713.5;6714.25;6713.5;6713.75;231
20250921 222600;6713.75;6714.25;6713.75;6714.25;144
20250921 222700;6714.5;6715.5;6714.25;6715;294
20250921 222800;6714.75;6715.25;6714.25;6714.25;200
20250921 222900;6714.25;6714.5;6713.75;6714;56
20250921 223000;6714;6714.75;6714;6714.75;67
20250921 223100;6714.75;6715;6714.25;6714.75;193
20250921 223200;6714.75;6714.75;6714;6714.5;68
20250921 223300;6714.5;6714.5;6714.25;6714.5;171
20250921 223400;6714.25;6715.75;6714.25;6714.75;635
20250921 223500;6715.25;6716.5;6714.75;6715.75;536
20250921 223600;6716;6717;6716;6716.75;326
20250921 223700;6716.75;6717.25;6715.5;6715.5;613
20250921 223800;6715.5;6716.25;6715.5;6715.75;178
20250921 223900;6715.75;6716.75;6715.5;6716.5;127
20250921 224000;6716.5;6717;6716.25;6716.5;175
20250921 224100;6716.25;6716.75;6715.75;6716.75;159
20250921 224200;6716.75;6717;6716.5;6716.5;63
20250921 224300;6716.5;6716.75;6716.25;6716.25;69
20250921 224400;6716.25;6717.25;6716;6717.25;154
20250921 224500;6717.25;6717.75;6717;6717.5;153
20250921 224600;6717.5;6717.75;6717;6717.25;221
20250921 224700;6717.5;6718;6717.5;6717.75;109
20250921 224800;6717.75;6719.25;6717.5;6718.5;647
20250921 224900;6718.25;6718.25;6717.5;6718;73
20250921 225000;6717.75;6718;6716.75;6717;200
20250921 225100;6717.25;6717.25;6716.5;6717;139
20250921 225200;6717;6717.5;6717;6717.5;107
20250921 225300;6717.5;6717.5;6717;6717.5;45
20250921 225400;6717;6717.5;6717;6717.25;62
20250921 225500;6717.5;6717.75;6717.5;6717.75;55
20250921 225600;6717.75;6717.75;6716.5;6717.25;409
20250921 225700;6717;6717;6716.5;6716.75;145
20250921 225800;6716.5;6716.75;6716.25;6716.75;92
20250921 225900;6716.25;6716.75;6716.25;6716.75;34
20250921 230000;6716.75;6717;6716.5;6716.5;106
20250921 230100;6716.5;6717;6716.5;6716.75;82
20250921 230200;6716.75;6716.75;6716.25;6716.5;109
20250921 230300;6716.25;6716.75;6716.25;6716.75;50
20250921 230400;6716.75;6716.75;6716.25;6716.25;60
20250921 230500;6716.25;6716.25;6716;6716;78
20250921 230600;6716.25;6717;6716;6716.5;84
20250921 230700;6716.75;6717;6716;6716.25;88
20250921 230800;6716;6716;6715;6715.25;356
20250921 230900;6715.25;6715.75;6715.25;6715.25;59
20250921 231000;6715.75;6716;6715.25;6715.75;174
20250921 231100;6716;6716;6715.25;6715.5;148
20250921 231200;6715.5;6715.5;6715.25;6715.25;16
20250921 231300;6715.5;6715.75;6715.25;6715.5;96
20250921 231400;6715.75;6716;6715.5;6715.75;132
20250921 231500;6716;6717.25;6715.75;6716.25;330
20250921 231600;6716;6716.5;6715.5;6715.5;58
20250921 231700;6715.75;6715.75;6715.5;6715.75;65
20250921 231800;6715.75;6716;6715.5;6715.5;33
20250921 231900;6715.75;6716;6715.75;6716;75
20250921 232000;6716;6716.25;6715.75;6715.75;41
20250921 232100;6716;6716.5;6716;6716.25;59
20250921 232200;6715.75;6715.75;6714.75;6715;186
20250921 232300;6714.75;6715.25;6714.5;6715;122
20250921 232400;6715.25;6715.5;6715;6715.25;92
20250921 232500;6715.25;6715.25;6715;6715;41
20250921 232600;6715.25;6716;6714.5;6715.25;145
20250921 232700;6715.25;6715.25;6715;6715.25;41
20250921 232800;6715.25;6716;6715.25;6716;103
20250921 232900;6715.75;6715.75;6715.5;6715.75;35
20250921 233000;6715.75;6716.5;6715.75;6716;81
20250921 233100;6716;6716;6715.75;6715.75;30
20250921 233200;6715.75;6715.75;6715;6715.25;136
20250921 233300;6715.5;6715.5;6715;6715;43
20250921 233400;6715.25;6715.25;6714.75;6714.75;46
20250921 233500;6714.75;6715;6714.5;6715;64
20250921 233600;6715;6715;6714.5;6714.75;127
20250921 233700;6714.75;6715;6714.75;6714.75;14
20250921 233800;6715;6715.5;6714.75;6715.25;57
20250921 233900;6715.5;6715.75;6715.25;6715.25;134
20250921 234000;6715.25;6715.25;6715;6715;8
20250921 234100;6715;6715.25;6714.75;6714.75;133
20250921 234200;6714.5;6715.25;6714.5;6715;78
20250921 234300;6714.75;6715.25;6714.75;6715;38
20250921 234400;6715;6715.25;6714.75;6715.25;41
20250921 234500;6715;6715.25;6715;6715;20
20250921 234600;6715;6715.75;6714.5;6715.25;125
20250921 234700;6715.75;6715.75;6715;6715;47
20250921 234800;6714.75;6715;6714.5;6714.5;27
20250921 234900;6714.25;6715;6714.25;6714.5;60
20250921 235000;6714.5;6715;6714.25;6714.75;127
20250921 235100;6714.75;6715.75;6714.75;6715.5;124
20250921 235200;6715.5;6715.5;6714.25;6714.75;142
20250921 235300;6714.75;6715.25;6714.75;6715.25;53
20250921 235400;6715;6715.25;6714.75;6715.25;131
20250921 235500;6715;6715.25;6715;6715;127
20250921 235600;6715;6715.25;6714.5;6715.25;45
20250921 235700;6715;6715;6714.75;6715;7
20250921 235800;6715;6715;6714.5;6714.75;68
20250921 235900;6714.75;6715.25;6714.5;6714.75;68
20250922 000000;6714.75;6715;6714.25;6714.75;136
20250922 000100;6714.75;6716;6714;6715.75;294
20250922 000200;6715.75;6716;6715;6715;282
20250922 000300;6715.25;6716;6715;6716;88
20250922 000400;6715.75;6717.75;6715.75;6717.25;617
20250922 000500;6717.25;6717.5;6716.75;6717.25;181
20250922 000600;6717;6718;6716.75;6717.75;398
20250922 000700;6718;6718;6717.25;6717.25;149
20250922 000800;6717.5;6718.5;6717.25;6718.25;332
20250922 000900;6718.25;6718.5;6717.5;6718;228
20250922 001000;6718;6718.5;6718;6718;156
20250922 001100;6718;6719.25;6718;6719;347
20250922 001200;6718.75;6719.75;6718.75;6719.25;286
20250922 001300;6719.5;6720;6719.25;6719.75;250
20250922 001400;6719.75;6720;6719.25;6719.25;169
20250922 001500;6719.5;6719.75;6718.5;6718.75;225
20250922 001600;6718.5;6719;6716.75;6718.5;573
20250922 001700;6718.5;6719.25;6718.5;6718.75;93
20250922 001800;6718.5;6719.75;6718.5;6719.25;117
20250922 001900;6719.25;6719.25;6718.5;6718.5;114
20250922 002000;6718.75;6719.25;6718.75;6719.25;56
20250922 002100;6719.25;6719.25;6718.5;6718.75;73
20250922 002200;6718.75;6718.75;6717.5;6718;140
